Title,Skill,num,Ordinal
Linux Systems Administrator,Perl,445.0,15.0
Linux Systems Administrator,Storage,445.0,16.0
Linux Systems Administrator,Windows,438.0,17.0
Linux Systems Administrator,Python,423.0,18.0
Linux Systems Administrator,Networking,410.0,19.0
Mobile Application Developer,Mobile,931.0,0.0
Mobile Application Developer,iOS,686.0,1.0
Mobile Application Developer,Android,659.0,2.0
Mobile Application Developer,Software,507.0,3.0
Mobile Application Developer,IT,442.0,4.0
Mobile Application Developer,Java,427.0,5.0
Mobile Application Developer,Agile,364.0,6.0
Mobile Application Developer,Testing,337.0,7.0
Mobile Application Developer,Communications,335.0,8.0
Mobile Application Developer,Management,332.0,9.0
Mobile Application Developer,JavaScript,328.0,10.0
Mobile Application Developer,Programming,280.0,11.0
Mobile Application Developer,Computer Science,275.0,12.0
Mobile Application Developer,Swift,247.0,13.0
Mobile Application Developer,SDK,220.0,14.0
Mobile Application Developer,HTML5,219.0,15.0
Mobile Application Developer,Integration,213.0,16.0
Mobile Application Developer,JSON,208.0,17.0
Mobile Application Developer,Objective-C,199.0,18.0
Mobile Application Developer,REST,193.0,19.0
Mobile Developer,Mobile,1374.0,0.0
Mobile Developer,iOS,1017.0,1.0
Mobile Developer,Android,948.0,2.0
Mobile Developer,Software,694.0,3.0
Mobile Developer,Java,555.0,4.0
Mobile Developer,IT,548.0,5.0
Mobile Developer,JavaScript,459.0,6.0
Mobile Developer,Computer Science,444.0,7.0
Mobile Developer,Agile,426.0,8.0
Mobile Developer,Testing,386.0,9.0
Mobile Developer,Communications,367.0,10.0
Mobile Developer,Management,358.0,11.0
Mobile Developer,Programming,344.0,12.0
Mobile Developer,Swift,330.0,13.0
Mobile Developer,Objective-C,322.0,14.0
Mobile Developer,Integration,299.0,15.0
Mobile Developer,C,298.0,16.0
Mobile Developer,C#,280.0,17.0
Mobile Developer,JSON,259.0,18.0
Mobile Developer,HTML5,257.0,19.0
Mobile iOS Developer,iOS,503.0,0.0
Mobile iOS Developer,Mobile,503.0,1.0
Mobile iOS Developer,Swift,286.0,2.0
Mobile iOS Developer,Software,246.0,3.0
Mobile iOS Developer,Objective-C,207.0,4.0
Mobile iOS Developer,IT,199.0,5.0
Mobile iOS Developer,C,186.0,6.0
Mobile iOS Developer,Android,178.0,7.0
Mobile iOS Developer,Computer Science,172.0,8.0
Mobile iOS Developer,Agile,156.0,9.0
Mobile iOS Developer,Xcode,138.0,10.0
Mobile iOS Developer,Management,136.0,11.0
Mobile iOS Developer,Communications,125.0,12.0
Mobile iOS Developer,Engineering,122.0,13.0
Mobile iOS Developer,JSON,121.0,14.0
Mobile iOS Developer,Programming,111.0,15.0
Mobile iOS Developer,REST,110.0,16.0
Mobile iOS Developer,Integration,108.0,17.0
Mobile iOS Developer,Cocoa,104.0,18.0
Mobile iOS Developer,Testing,103.0,19.0
MS SQL Server DBA,SQL,1630.0,0.0
MS SQL Server DBA,SQL Server,1609.0,1.0
MS SQL Server DBA,Database,1490.0,2.0
MS SQL Server DBA,DBA,1419.0,3.0
MS SQL Server DBA,Management,985.0,4.0
MS SQL Server DBA,Recovery,855.0,5.0
MS SQL Server DBA,production,807.0,6.0
MS SQL Server DBA,Security,780.0,7.0
MS SQL Server DBA,Monitoring,769.0,8.0
MS SQL Server DBA,IT,733.0,9.0
MS SQL Server DBA,Communications,646.0,10.0
MS SQL Server DBA,Windows,560.0,11.0
MS SQL Server DBA,Software,545.0,12.0
MS SQL Server DBA,Troubleshooting,523.0,13.0
MS SQL Server DBA,configuration,488.0,14.0
MS SQL Server DBA,Implementation,445.0,15.0
MS SQL Server DBA,Reporting,441.0,16.0
MS SQL Server DBA,Documentation,424.0,17.0
MS SQL Server DBA,Operations,422.0,18.0
MS SQL Server DBA,Planning,418.0,19.0
Network Administrator,Network,1199.0,0.0
Network Administrator,Software,853.0,1.0
Network Administrator,Hardware,822.0,2.0
Network Administrator,Security,814.0,3.0
Network Administrator,Management,688.0,4.0
Network Administrator,IT,659.0,5.0
Network Administrator,Infrastructure,604.0,6.0
Network Administrator,Troubleshooting,567.0,7.0
Network Administrator,Cisco,545.0,8.0
Network Administrator,Switches,518.0,9.0
Network Administrator,Access,506.0,10.0
Network Administrator,Windows,497.0,11.0
Network Administrator,Monitoring,494.0,12.0
Network Administrator,Networking,492.0,13.0
Network Administrator,configuration,489.0,14.0
Network Administrator,Education,467.0,15.0
Network Administrator,Communications,458.0,16.0
Network Administrator,Routers,457.0,17.0
Network Administrator,LAN,434.0,18.0
Network Administrator,WAN,420.0,19.0
Network Engineer,Network,11637.0,0.0
Network Engineer,Cisco,7381.0,1.0
Network Engineer,Management,7139.0,2.0
Network Engineer,Security,6597.0,3.0
Network Engineer,Engineering,6255.0,4.0
Network Engineer,IT,6196.0,5.0
Network Engineer,Infrastructure,5648.0,6.0
Network Engineer,Networking,5413.0,7.0
Network Engineer,Software,5363.0,8.0
Network Engineer,Troubleshooting,5337.0,9.0
Network Engineer,Routing,4966.0,10.0
Network Engineer,Hardware,4918.0,11.0
Network Engineer,Switches,4860.0,12.0
Network Engineer,Communications,4768.0,13.0
Network Engineer,Routers,4733.0,14.0
Network Engineer,Implementation,4704.0,15.0
Network Engineer,IP,4666.0,16.0
Network Engineer,configuration,4635.0,17.0
Network Engineer,Operations,4231.0,18.0
Network Engineer,WAN,4116.0,19.0
PHP Developer,PHP,2810.0,0.0
PHP Developer,JavaScript,1900.0,1.0
PHP Developer,MySQL,1745.0,2.0
PHP Developer,CSS,1380.0,3.0
PHP Developer,Software,1320.0,4.0
PHP Developer,IT,1288.0,5.0
PHP Developer,jQuery,1201.0,6.0
PHP Developer,HTML,1201.0,7.0
PHP Developer,Programming,815.0,8.0
PHP Developer,Management,745.0,9.0
PHP Developer,MVC,745.0,10.0
PHP Developer,LAMP,735.0,11.0
PHP Developer,SQL,733.0,12.0
PHP Developer,Git,720.0,13.0
PHP Developer,Testing,705.0,14.0
PHP Developer,Database,692.0,15.0
PHP Developer,Framework,671.0,16.0
PHP Developer,Integration,663.0,17.0
PHP Developer,Communications,658.0,18.0
PHP Developer,Linux,653.0,19.0
PHP Web Developer,PHP,420.0,0.0
PHP Web Developer,JavaScript,322.0,1.0
PHP Web Developer,MySQL,246.0,2.0
PHP Web Developer,CSS,241.0,3.0
PHP Web Developer,HTML,224.0,4.0
PHP Web Developer,jQuery,195.0,5.0
PHP Web Developer,IT,183.0,6.0
PHP Web Developer,Software,159.0,7.0
PHP Web Developer,Communications,119.0,8.0
PHP Web Developer,Wordpress,117.0,9.0
PHP Web Developer,Programming,117.0,10.0
PHP Web Developer,Management,113.0,11.0
PHP Web Developer,HTML5,111.0,12.0
PHP Web Developer,Database,111.0,13.0
PHP Web Developer,Integration,111.0,14.0
PHP Web Developer,SQL,109.0,15.0
PHP Web Developer,LAMP,108.0,16.0
PHP Web Developer,Git,104.0,17.0
PHP Web Developer,MVC,100.0,18.0
PHP Web Developer,Linux,98.0,19.0
Principal Software Engineer,Software,455.0,0.0
Principal Software Engineer,Engineering,313.0,1.0
Principal Software Engineer,Java,242.0,2.0
Principal Software Engineer,IT,231.0,3.0
Principal Software Engineer,Agile,221.0,4.0
Principal Software Engineer,Computer Science,221.0,5.0
Principal Software Engineer,Programming,215.0,6.0
Principal Software Engineer,Management,203.0,7.0
Principal Software Engineer,Testing,170.0,8.0
Principal Software Engineer,Architecture,166.0,9.0
Principal Software Engineer,Communications,163.0,10.0
Principal Software Engineer,Leadership,144.0,11.0
Principal Software Engineer,Security,141.0,12.0
Principal Software Engineer,JavaScript,129.0,13.0
Principal Software Engineer,Integration,127.0,14.0
Principal Software Engineer,C,122.0,15.0
Principal Software Engineer,Education,122.0,16.0
Principal Software Engineer,Implementation,120.0,17.0
Principal Software Engineer,cloud,116.0,18.0
Principal Software Engineer,SQL,114.0,19.0
Python Developer,Python,948.0,0.0
Python Developer,Software,477.0,1.0
Python Developer,Linux,385.0,2.0
Python Developer,JavaScript,326.0,3.0
Python Developer,IT,291.0,4.0
Python Developer,SQL,291.0,5.0
Python Developer,Django,280.0,6.0
Python Developer,Programming,259.0,7.0
Python Developer,Java,256.0,8.0
Python Developer,Agile,246.0,9.0
Python Developer,Communications,241.0,10.0
Python Developer,Management,241.0,11.0
Python Developer,Integration,204.0,12.0
Python Developer,Engineering,203.0,13.0
Python Developer,Testing,172.0,14.0
Python Developer,Framework,167.0,15.0
Python Developer,Computer Science,159.0,16.0
Python Developer,MySQL,159.0,17.0
Python Developer,HTML,144.0,18.0
Python Developer,C++,140.0,19.0
Quality Assurance Analyst,QA,3054.0,0.0
Quality Assurance Analyst,Testing,2812.0,1.0
Quality Assurance Analyst,Quality Assurance,2304.0,2.0
Quality Assurance Analyst,Software,2299.0,3.0
Quality Assurance Analyst,Management,2057.0,4.0
Quality Assurance Analyst,Communications,1752.0,5.0
Quality Assurance Analyst,IT,1547.0,6.0
Quality Assurance Analyst,SQL,1326.0,7.0
Quality Assurance Analyst,Documentation,1240.0,8.0
Quality Assurance Analyst,Agile,1102.0,9.0
Quality Assurance Analyst,Automation,1073.0,10.0
Quality Assurance Analyst,Education,972.0,11.0
Quality Assurance Analyst,Training,907.0,12.0
Quality Assurance Analyst,Reporting,890.0,13.0
Quality Assurance Analyst,Writing,863.0,14.0
Quality Assurance Analyst,Computer Science,786.0,15.0
Quality Assurance Analyst,Planning,751.0,16.0
Quality Assurance Analyst,Integration,749.0,17.0
Quality Assurance Analyst,Database,736.0,18.0
Quality Assurance Analyst,Engineering,703.0,19.0
Quality Assurance Engineer,QA,3607.0,0.0
Quality Assurance Engineer,Testing,3315.0,1.0
Quality Assurance Engineer,Software,2767.0,2.0
Quality Assurance Engineer,Quality Assurance,2331.0,3.0
Quality Assurance Engineer,Automation,2324.0,4.0
Quality Assurance Engineer,Management,2126.0,5.0
Quality Assurance Engineer,Engineering,2056.0,6.0
Quality Assurance Engineer,Communications,2015.0,7.0
Quality Assurance Engineer,Agile,1544.0,8.0
Quality Assurance Engineer,IT,1460.0,9.0
Quality Assurance Engineer,Selenium,1395.0,10.0
Quality Assurance Engineer,SQL,1347.0,11.0
Quality Assurance Engineer,Computer Science,1296.0,12.0
Quality Assurance Engineer,Java,1247.0,13.0
Quality Assurance Engineer,Integration,1074.0,14.0
Quality Assurance Engineer,Writing,1005.0,15.0
Quality Assurance Engineer,Documentation,923.0,16.0
Quality Assurance Engineer,Mobile,910.0,17.0
Quality Assurance Engineer,Education,890.0,18.0
Quality Assurance Engineer,Scripting,876.0,19.0
Quality Assurance Manager,Management,1071.0,0.0
Quality Assurance Manager,Quality Assurance,1042.0,1.0
Quality Assurance Manager,QA,934.0,2.0
Quality Assurance Manager,Testing,621.0,3.0
Quality Assurance Manager,Communications,614.0,4.0
Quality Assurance Manager,Compliance,613.0,5.0
Quality Assurance Manager,Training,610.0,6.0
Quality Assurance Manager,Leadership,505.0,7.0
Quality Assurance Manager,Manufacturing,477.0,8.0
Quality Assurance Manager,Documentation,415.0,9.0
Quality Assurance Manager,IT,410.0,10.0
Quality Assurance Manager,Education,410.0,11.0
Quality Assurance Manager,Engineering,408.0,12.0
Quality Assurance Manager,Operations,406.0,13.0
Quality Assurance Manager,Software,405.0,14.0
Quality Assurance Manager,Implementation,388.0,15.0
Quality Assurance Manager,production,383.0,16.0
Quality Assurance Manager,Reporting,333.0,17.0
Quality Assurance Manager,Planning,317.0,18.0
Quality Assurance Manager,Metrics,312.0,19.0
Quality Assurance Specialist,Quality Assurance,1433.0,0.0
Quality Assurance Specialist,Management,1246.0,1.0
Quality Assurance Specialist,QA,1244.0,2.0
Quality Assurance Specialist,Compliance,895.0,3.0
Quality Assurance Specialist,Training,816.0,4.0
Quality Assurance Specialist,Communications,782.0,5.0
Quality Assurance Specialist,Education,774.0,6.0
Quality Assurance Specialist,Documentation,715.0,7.0
Quality Assurance Specialist,Manufacturing,688.0,8.0
Quality Assurance Specialist,Testing,658.0,9.0
Quality Assurance Specialist,Operations,561.0,10.0
Quality Assurance Specialist,Software,508.0,11.0
Quality Assurance Specialist,IT,463.0,12.0
Quality Assurance Specialist,production,458.0,13.0
Quality Assurance Specialist,Writing,434.0,14.0
Quality Assurance Specialist,Audit,406.0,15.0
Quality Assurance Specialist,Engineering,368.0,16.0
Quality Assurance Specialist,Microsoft Excel,355.0,17.0
Quality Assurance Specialist,Implementation,347.0,18.0
Quality Assurance Specialist,Monitoring,345.0,19.0
Quality Assurance Tester,QA,1740.0,0.0
Quality Assurance Tester,Testing,1718.0,1.0
Quality Assurance Tester,Software,1075.0,2.0
Quality Assurance Tester,Communications,818.0,3.0
Quality Assurance Tester,Management,777.0,4.0
Quality Assurance Tester,Quality Assurance,741.0,5.0
Quality Assurance Tester,IT,718.0,6.0
Quality Assurance Tester,Automation,701.0,7.0
Quality Assurance Tester,SQL,617.0,8.0
Quality Assurance Tester,Agile,563.0,9.0
Quality Assurance Tester,Integration,406.0,10.0
Quality Assurance Tester,Database,404.0,11.0
Quality Assurance Tester,Writing,392.0,12.0
Quality Assurance Tester,Documentation,374.0,13.0
Quality Assurance Tester,Computer Science,324.0,14.0
Quality Assurance Tester,Selenium,319.0,15.0
Quality Assurance Tester,Java,318.0,16.0
Quality Assurance Tester,Engineering,300.0,17.0
Quality Assurance Tester,Mobile,299.0,18.0
Quality Assurance Tester,Programming,286.0,19.0
Ruby Developer,Ruby,309.0,0.0
Ruby Developer,JavaScript,194.0,1.0
Ruby Developer,Agile,162.0,2.0
Ruby Developer,Software,153.0,3.0
Ruby Developer,CSS,151.0,4.0
Ruby Developer,IT,129.0,5.0
Ruby Developer,Programming,129.0,6.0
Ruby Developer,Git,117.0,7.0
Ruby Developer,Database,112.0,8.0
Ruby Developer,Integration,100.0,9.0
Ruby Developer,Testing,100.0,10.0
Ruby Developer,Communications,92.0,11.0
Ruby Developer,Java,84.0,12.0
Ruby Developer,Management,82.0,13.0
Ruby Developer,SQL,82.0,14.0
Ruby Developer,HTML,82.0,15.0
Ruby Developer,MVC,81.0,16.0
Ruby Developer,RESTful,78.0,17.0
Ruby Developer,REST,77.0,18.0
Ruby Developer,RSpec,77.0,19.0
Ruby on Rails Developer,Ruby,1210.0,0.0
Ruby on Rails Developer,JavaScript,762.0,1.0
Ruby on Rails Developer,Software,630.0,2.0
Ruby on Rails Developer,IT,484.0,3.0
Ruby on Rails Developer,Agile,473.0,4.0
Ruby on Rails Developer,CSS,456.0,5.0
Ruby on Rails Developer,HTML,415.0,6.0
Ruby on Rails Developer,Computer Science,344.0,7.0
Ruby on Rails Developer,jQuery,339.0,8.0
Ruby on Rails Developer,Testing,330.0,9.0
Ruby on Rails Developer,Programming,322.0,10.0
Ruby on Rails Developer,Git,308.0,11.0
Ruby on Rails Developer,MySQL,295.0,12.0
Ruby on Rails Developer,Engineering,285.0,13.0
Ruby on Rails Developer,SQL,282.0,14.0
Ruby on Rails Developer,Management,269.0,15.0
Ruby on Rails Developer,Communications,261.0,16.0
Ruby on Rails Developer,Integration,260.0,17.0
Ruby on Rails Developer,PostgreSQL,242.0,18.0
Ruby on Rails Developer,Database,239.0,19.0
Senior .NET Developer,.NET,4256.0,0.0
Senior .NET Developer,C#,3353.0,1.0
Senior .NET Developer,SQL,3336.0,2.0
Senior .NET Developer,Software,2767.0,3.0
Senior .NET Developer,ASP.NET,2502.0,4.0
Senior .NET Developer,JavaScript,2491.0,5.0
Senior .NET Developer,MVC,2204.0,6.0
Senior .NET Developer,IT,1939.0,7.0
Senior .NET Developer,Framework,1804.0,8.0
Senior .NET Developer,SQL Server,1692.0,9.0
Senior .NET Developer,jQuery,1658.0,10.0
Senior .NET Developer,Management,1644.0,11.0
Senior .NET Developer,Agile,1625.0,12.0
Senior .NET Developer,Communications,1613.0,13.0
Senior .NET Developer,Testing,1596.0,14.0
Senior .NET Developer,Programming,1406.0,15.0
Senior .NET Developer,WCF,1315.0,16.0
Senior .NET Developer,CSS,1306.0,17.0
Senior .NET Developer,HTML,1296.0,18.0
Senior .NET Developer,Database,1289.0,19.0
Senior .NET/C# Software Engineer,Software,147.0,0.0
Senior .NET/C# Software Engineer,C#,145.0,1.0
Senior .NET/C# Software Engineer,.NET,135.0,2.0
Senior .NET/C# Software Engineer,SQL,112.0,3.0
Senior .NET/C# Software Engineer,C# .net,74.0,4.0
Senior .NET/C# Software Engineer,MVC,73.0,5.0
Senior .NET/C# Software Engineer,ASP.NET,68.0,6.0
Senior .NET/C# Software Engineer,Agile,68.0,7.0
Senior .NET/C# Software Engineer,JavaScript,63.0,8.0
Senior .NET/C# Software Engineer,SQL Server,63.0,9.0
Senior .NET/C# Software Engineer,Framework,61.0,10.0
Senior .NET/C# Software Engineer,WCF,57.0,11.0
Senior .NET/C# Software Engineer,Computer Science,56.0,12.0
Senior .NET/C# Software Engineer,Testing,55.0,13.0
Senior .NET/C# Software Engineer,IT,55.0,14.0
Senior .NET/C# Software Engineer,Programming,52.0,15.0
Senior .NET/C# Software Engineer,Communications,50.0,16.0
Senior .NET/C# Software Engineer,jQuery,48.0,17.0
Senior .NET/C# Software Engineer,Management,47.0,18.0
Senior .NET/C# Software Engineer,Engineering,47.0,19.0
Senior Android Developer,Android,831.0,0.0
Senior Android Developer,Mobile,659.0,1.0
Senior Android Developer,Java,583.0,2.0
Senior Android Developer,Software,446.0,3.0
Senior Android Developer,SDK,412.0,4.0
Senior Android Developer,IT,327.0,5.0
Senior Android Developer,Computer Science,318.0,6.0
Senior Android Developer,Agile,267.0,7.0
Senior Android Developer,REST,249.0,8.0
Senior Android Developer,Testing,239.0,9.0
Senior Android Developer,Communications,231.0,10.0
Senior Android Developer,iOS,229.0,11.0
Senior Android Developer,Engineering,228.0,12.0
Senior Android Developer,UI,212.0,13.0
Senior Android Developer,Integration,203.0,14.0
Senior Android Developer,Programming,200.0,15.0
Senior Android Developer,Management,193.0,16.0
Senior Android Developer,Git,186.0,17.0
Senior Android Developer,JSON,185.0,18.0
Senior Android Developer,XML,172.0,19.0
Senior Application Developer,Software,1117.0,0.0
Senior Application Developer,SQL,930.0,1.0
Senior Application Developer,Management,887.0,2.0
Senior Application Developer,.NET,863.0,3.0
Senior Application Developer,Testing,783.0,4.0
Senior Application Developer,IT,779.0,5.0
Senior Application Developer,JavaScript,753.0,6.0
Senior Application Developer,Programming,746.0,7.0
Senior Application Developer,Communications,664.0,8.0
Senior Application Developer,Integration,639.0,9.0
Senior Application Developer,C#,634.0,10.0
Senior Application Developer,Architecture,607.0,11.0
Senior Application Developer,Java,588.0,12.0
Senior Application Developer,Documentation,562.0,13.0
Senior Application Developer,Implementation,556.0,14.0
Senior Application Developer,Agile,552.0,15.0
Senior Application Developer,production,524.0,16.0
Senior Application Developer,Computer Science,522.0,17.0
Senior Application Developer,Database,483.0,18.0
Senior Application Developer,HTML,479.0,19.0
Senior Back End Developer,Software,119.0,0.0
Senior Back End Developer,JavaScript,95.0,1.0
Senior Back End Developer,IT,81.0,2.0
Senior Back End Developer,REST,79.0,3.0
Senior Back End Developer,Java,74.0,4.0
Senior Back End Developer,Agile,74.0,5.0
Senior Back End Developer,cloud,73.0,6.0
Senior Back End Developer,Management,72.0,7.0
Senior Back End Developer,Computer Science,69.0,8.0
Senior Back End Developer,Engineering,65.0,9.0
Senior Back End Developer,Git,65.0,10.0
Senior Back End Developer,NoSQL,62.0,11.0
Senior Back End Developer,Node.js,60.0,12.0
Senior Back End Developer,Testing,58.0,13.0
Senior Back End Developer,Database,53.0,14.0
Senior Back End Developer,Writing,52.0,15.0
Senior Back End Developer,Integration,51.0,16.0
Senior Back End Developer,Programming,50.0,17.0
Senior Back End Developer,MySQL,49.0,18.0
Senior Back End Developer,Python,48.0,19.0
Senior Back End Java Developer,Java,118.0,0.0
Senior Back End Java Developer,Spring,64.0,1.0
Senior Back End Java Developer,Software,61.0,2.0
Senior Back End Java Developer,Communications,47.0,3.0
Senior Back End Java Developer,Integration,47.0,4.0
Senior Back End Java Developer,Computer Science,46.0,5.0
Senior Back End Java Developer,Testing,44.0,6.0
Senior Back End Java Developer,SQL,41.0,7.0
Senior Back End Java Developer,j2ee,39.0,8.0
Senior Back End Java Developer,REST,39.0,9.0
Senior Back End Java Developer,JavaScript,38.0,10.0
Senior Back End Java Developer,Agile,37.0,11.0
Senior Back End Java Developer,IT,36.0,12.0
Senior Back End Java Developer,Hibernate,32.0,13.0
Senior Back End Java Developer,Git,29.0,14.0
Senior Back End Java Developer,NoSQL,29.0,15.0
Senior Back End Java Developer,Database,28.0,16.0
Senior Back End Java Developer,Engineering,28.0,17.0
Senior Back End Java Developer,Management,26.0,18.0
Senior Back End Java Developer,Linux,25.0,19.0
Senior Data Analyst,Management,1465.0,0.0
Senior Data Analyst,SQL,1325.0,1.0
Senior Data Analyst,Reporting,1180.0,2.0
Senior Data Analyst,Communications,1061.0,3.0
Senior Data Analyst,IT,957.0,4.0
Senior Data Analyst,Database,914.0,5.0
Senior Data Analyst,Analytics,887.0,6.0
Senior Data Analyst,Microsoft Excel,862.0,7.0
Senior Data Analyst,Software,716.0,8.0
Senior Data Analyst,Access,669.0,9.0
Senior Data Analyst,Education,641.0,10.0
Senior Data Analyst,Research,608.0,11.0
Senior Data Analyst,Modeling,575.0,12.0
Senior Data Analyst,Operations,563.0,13.0
Senior Data Analyst,SAS,553.0,14.0
Senior Data Analyst,Training,533.0,15.0
Senior Data Analyst,Statistics,527.0,16.0
Senior Data Analyst,Testing,501.0,17.0
Senior Data Analyst,Problem Solving,461.0,18.0
Senior Data Analyst,Implementation,450.0,19.0
Senior Database Administrator,Database,2359.0,0.0
Senior Database Administrator,Oracle,1626.0,1.0
Senior Database Administrator,Management,1587.0,2.0
Senior Database Administrator,SQL,1574.0,3.0
Senior Database Administrator,Recovery,1471.0,4.0
Senior Database Administrator,DBA,1459.0,5.0
Senior Database Administrator,Security,1380.0,6.0
Senior Database Administrator,production,1145.0,7.0
Senior Database Administrator,IT,1135.0,8.0
Senior Database Administrator,Software,1107.0,9.0
Senior Database Administrator,Monitoring,1100.0,10.0
Senior Database Administrator,Communications,1089.0,11.0
Senior Database Administrator,Implementation,977.0,12.0
Senior Database Administrator,Linux,935.0,13.0
Senior Database Administrator,Planning,873.0,14.0
Senior Database Administrator,Troubleshooting,852.0,15.0
Senior Database Administrator,Unix,812.0,16.0
Senior Database Administrator,Computer Science,801.0,17.0
Senior Database Administrator,Documentation,762.0,18.0
Senior Database Administrator,Scripting,747.0,19.0
Senior Front End Developer,JavaScript,1183.0,0.0
Senior Front End Developer,CSS,814.0,1.0
Senior Front End Developer,HTML,627.0,2.0
Senior Front End Developer,HTML5,594.0,3.0
Senior Front End Developer,Software,570.0,4.0
Senior Front End Developer,Mobile,508.0,5.0
Senior Front End Developer,IT,492.0,6.0
Senior Front End Developer,CSS3,465.0,7.0
Senior Front End Developer,AngularJS,464.0,8.0
Senior Front End Developer,jQuery,457.0,9.0
Senior Front End Developer,Testing,419.0,10.0
Senior Front End Developer,UI,390.0,11.0
Senior Front End Developer,Agile,372.0,12.0
Senior Front End Developer,Communications,366.0,13.0
Senior Front End Developer,Management,356.0,14.0
Senior Front End Developer,SASS,309.0,15.0
Senior Front End Developer,UX,305.0,16.0
Senior Front End Developer,Architecture,285.0,17.0
Senior Front End Developer,Computer Science,279.0,18.0
Senior Front End Developer,Engineering,270.0,19.0
Senior Front End Engineer,JavaScript,390.0,0.0
Senior Front End Engineer,CSS,268.0,1.0
Senior Front End Engineer,IT,212.0,2.0
Senior Front End Engineer,Software,211.0,3.0
Senior Front End Engineer,HTML5,201.0,4.0
Senior Front End Engineer,HTML,200.0,5.0
Senior Front End Engineer,Engineering,194.0,6.0
Senior Front End Engineer,CSS3,161.0,7.0
Senior Front End Engineer,jQuery,144.0,8.0
Senior Front End Engineer,Agile,144.0,9.0
Senior Front End Engineer,Mobile,135.0,10.0
Senior Front End Engineer,Communications,133.0,11.0
Senior Front End Engineer,UI,133.0,12.0
Senior Front End Engineer,Computer Science,132.0,13.0
Senior Front End Engineer,Testing,129.0,14.0
Senior Front End Engineer,AngularJS,121.0,15.0
Senior Front End Engineer,Management,117.0,16.0
Senior Front End Engineer,Writing,117.0,17.0
Senior Front End Engineer,Framework,112.0,18.0
Senior Front End Engineer,SASS,107.0,19.0
Senior Front End Software Engineer,Software,243.0,0.0
Senior Front End Software Engineer,JavaScript,228.0,1.0
Senior Front End Software Engineer,CSS,154.0,2.0
Senior Front End Software Engineer,Engineering,152.0,3.0
Senior Front End Software Engineer,HTML5,129.0,4.0
Senior Front End Software Engineer,Computer Science,127.0,5.0
Senior Front End Software Engineer,AngularJS,116.0,6.0
Senior Front End Software Engineer,HTML,114.0,7.0
Senior Front End Software Engineer,Agile,113.0,8.0
Senior Front End Software Engineer,Mobile,112.0,9.0
Senior Front End Software Engineer,jQuery,99.0,10.0
Senior Front End Software Engineer,UI,99.0,11.0
Senior Front End Software Engineer,Testing,95.0,12.0
Senior Front End Software Engineer,Node.js,92.0,13.0
Senior Front End Software Engineer,Implementation,90.0,14.0
Senior Front End Software Engineer,production,90.0,15.0
Senior Front End Software Engineer,Java,87.0,16.0
Senior Front End Software Engineer,CSS3,79.0,17.0
Senior Front End Software Engineer,Git,79.0,18.0
Senior Front End Software Engineer,IT,74.0,19.0
Senior Front End Web Developer,JavaScript,232.0,0.0
Senior Front End Web Developer,CSS,164.0,1.0
Senior Front End Web Developer,HTML5,157.0,2.0
Senior Front End Web Developer,HTML,151.0,3.0
Senior Front End Web Developer,CSS3,137.0,4.0
Senior Front End Web Developer,jQuery,127.0,5.0
Senior Front End Web Developer,IT,126.0,6.0
Senior Front End Web Developer,UI,107.0,7.0
Senior Front End Web Developer,Mobile,106.0,8.0
Senior Front End Web Developer,Software,105.0,9.0
Senior Front End Web Developer,Communications,98.0,10.0
Senior Front End Web Developer,Testing,98.0,11.0
Senior Front End Web Developer,AngularJS,86.0,12.0
Senior Front End Web Developer,Implementation,85.0,13.0
Senior Front End Web Developer,SASS,84.0,14.0
Senior Front End Web Developer,Agile,79.0,15.0
Senior Front End Web Developer,Management,77.0,16.0
Senior Front End Web Developer,Git,73.0,17.0
Senior Front End Web Developer,Engineering,69.0,18.0
Senior Front End Web Developer,Interfaces,69.0,19.0
Senior Full Stack .NET Developer,.NET,114.0,0.0
Senior Full Stack .NET Developer,C#,76.0,1.0
Senior Full Stack .NET Developer,SQL,73.0,2.0
Senior Full Stack .NET Developer,JavaScript,65.0,3.0
Senior Full Stack .NET Developer,MVC,63.0,4.0
Senior Full Stack .NET Developer,ASP.NET,58.0,5.0
Senior Full Stack .NET Developer,Software,55.0,6.0
Senior Full Stack .NET Developer,jQuery,43.0,7.0
Senior Full Stack .NET Developer,Framework,40.0,8.0
Senior Full Stack .NET Developer,IT,39.0,9.0
Senior Full Stack .NET Developer,HTML,37.0,10.0
Senior Full Stack .NET Developer,ASP.NET MVC,35.0,11.0
Senior Full Stack .NET Developer,CSS,35.0,12.0
Senior Full Stack .NET Developer,WCF,33.0,13.0
Senior Full Stack .NET Developer,Testing,30.0,14.0
Senior Full Stack .NET Developer,production,27.0,15.0
Senior Full Stack .NET Developer,Communications,27.0,16.0
Senior Full Stack .NET Developer,Management,27.0,17.0
Senior Full Stack .NET Developer,API,26.0,18.0
Senior Full Stack .NET Developer,SQL Server,26.0,19.0
Senior Full Stack Developer,JavaScript,289.0,0.0
Senior Full Stack Developer,Software,217.0,1.0
Senior Full Stack Developer,Agile,164.0,2.0
Senior Full Stack Developer,CSS,153.0,3.0
Senior Full Stack Developer,HTML5,120.0,4.0
Senior Full Stack Developer,IT,120.0,5.0
Senior Full Stack Developer,HTML,118.0,6.0
Senior Full Stack Developer,Computer Science,117.0,7.0
Senior Full Stack Developer,Java,109.0,8.0
